date,country,countryCode,province,city,confirmed,suspected,cured,dead
2020-01-23,中国,CN,Shaanxi Province,Yan'an,1,0,0,0
2020-01-23,中国,CN,Shaanxi Province,Good health,1,0,0,0
2020-01-23,中国,CN,Gansu province,,2,1,0,0
2020-01-23,中国,CN,Gansu province,Lanzhou,1,0,0,0
2020-01-23,中国,CN,Gansu province,silver,0,1,0,0
2020-01-23,中国,CN,Ningxia Hui Autonomous Region,,2,1,0,0
2020-01-23,中国,CN,Ningxia Hui Autonomous Region,Yinchuan,1,0,0,0
2020-01-23,中国,CN,Ningxia Hui Autonomous Region,Zhongwei,1,0,0,0
2020-01-23,中国,CN,Xinjiang Uygur Autonomous Region,,2,0,0,0
2020-01-23,中国,CN,Xinjiang Uygur Autonomous Region,Urumqi,2,0,0,0
2020-01-23,中国,CN,Taiwan,,1,0,0,0
2020-01-23,中国,CN,Hongkong,,2,0,0,0
2020-01-23,中国,CN,Macao,,2,0,0,0
2020-01-23,日本,JP,,,1,0,1,0
2020-01-23,韩国,KR,,,1,0,0,0
2020-01-23,新加坡,SG,,,1,0,0,0
2020-01-23,泰国,TH,,,3,0,2,0
2020-01-23,美国,US,,,1,0,0,0
2020-01-23,越南,VN,,,2,0,0,0
2020-01-24,中国,CN,,,1287,1965,38,41
2020-01-24,中国,CN,Beijing,,36,0,0,0
2020-01-24,中国,CN,Tianjin,,8,0,0,0
2020-01-24,中国,CN,Hebei Province,,8,0,0,1
2020-01-24,中国,CN,Hebei Province,Shijiazhuang,4,0,0,0
2020-01-24,中国,CN,Hebei Province,Baoding,1,0,0,0
2020-01-24,中国,CN,Hebei Province,Chengde,1,0,0,0
2020-01-24,中国,CN,Hebei Province,Cangzhou,2,0,0,1
2020-01-24,中国,CN,Shanxi Province,,6,0,0,0
2020-01-24,中国,CN,Shanxi Province,Taiyuan,2,0,0,0
2020-01-24,中国,CN,Shanxi Province,Datong,1,0,0,0
2020-01-24,中国,CN,Shanxi Province,Changzhi,1,0,0,0
2020-01-24,中国,CN,Shanxi Province,Yuncheng,2,0,0,0
2020-01-24,中国,CN,Inner Mongolia Autonomous Region,,2,5,0,0
2020-01-24,中国,CN,Inner Mongolia Autonomous Region,Chifeng,0,1,0,0
2020-01-24,中国,CN,Inner Mongolia Autonomous Region,Erdos,0,2,0,0
2020-01-24,中国,CN,Inner Mongolia Autonomous Region,Hulunbeier,1,1,0,0
2020-01-24,中国,CN,Liaoning Province,,12,0,0,0
2020-01-24,中国,CN,Liaoning Province,Shenyang,3,0,0,0
2020-01-24,中国,CN,Liaoning Province,Dalian,2,0,0,0
2020-01-24,中国,CN,Liaoning Province,Benxi,1,0,0,0
2020-01-24,中国,CN,Liaoning Province,Tieling,2,0,0,0
2020-01-24,中国,CN,Liaoning Province,Sunny,2,0,0,0
2020-01-24,中国,CN,Liaoning Province,Huludao,2,0,0,0
2020-01-24,中国,CN,Jilin Province,,4,0,0,0
2020-01-24,中国,CN,Jilin Province,Changchun,1,0,0,0
2020-01-24,中国,CN,Jilin Province,Jilin,2,0,0,0
2020-01-24,中国,CN,Jilin Province,Matsubara,1,0,0,0
2020-01-24,中国,CN,Heilongjiang Province,,9,0,0,1
2020-01-24,中国,CN,Heilongjiang Province,Harbin,6,0,0,0
2020-01-24,中国,CN,Heilongjiang Province,Daqing,1,0,0,0
2020-01-24,中国,CN,Heilongjiang Province,Mudanjiang,1,0,0,0
2020-01-24,中国,CN,Heilongjiang Province,Suihua,1,0,0,1
2020-01-24,中国,CN,Shanghai,,33,72,1,0
2020-01-24,中国,CN,Jiangsu Province,,18,0,1,0
2020-01-24,中国,CN,Jiangsu Province,Nanjing,4,0,0,0
2020-01-24,中国,CN,Jiangsu Province,Wuxi,1,0,0,0
2020-01-24,中国,CN,Jiangsu Province,Changzhou,5,0,0,0
2020-01-24,中国,CN,Jiangsu Province,Suzhou,3,0,1,0
2020-01-24,中国,CN,Jiangsu Province,Nantong,1,0,0,0
2020-01-24,中国,CN,Jiangsu Province,Lianyungang,1,0,0,0
2020-01-24,中国,CN,Jiangsu Province,Yancheng,1,0,0,0
2020-01-24,中国,CN,Jiangsu Province,Yangzhou,1,0,0,0
2020-01-24,中国,CN,Jiangsu Province,Suqian,1,0,0,0
2020-01-24,中国,CN,Zhejiang Province,,62,0,1,0
2020-01-24,中国,CN,Zhejiang Province,Hangzhou,12,0,0,0
2020-01-24,中国,CN,Zhejiang Province,Ningbo,6,0,0,0
2020-01-24,中国,CN,Zhejiang Province,Wenzhou,10,0,1,0
2020-01-24,中国,CN,Zhejiang Province,Jiaxing,4,0,0,0
2020-01-24,中国,CN,Zhejiang Province,Shaoxing,4,0,0,0
2020-01-24,中国,CN,Zhejiang Province,Jinhua,2,0,0,0
2020-01-24,中国,CN,Zhejiang Province,Quzhou,2,0,0,0
2020-01-24,中国,CN,Zhejiang Province,Zhoushan,2,0,0,0
2020-01-24,中国,CN,Zhejiang Province,Taizhou,20,0,0,0
2020-01-24,中国,CN,Anhui Province,,39,0,0,0
2020-01-24,中国,CN,Anhui Province,Hefei,10,0,0,0
2020-01-24,中国,CN,Anhui Province,Wuhu,1,0,0,0
2020-01-24,中国,CN,Anhui Province,Bengbu,1,0,0,0
2020-01-24,中国,CN,Anhui Province,Ma'anshan,4,0,0,0
2020-01-24,中国,CN,Anhui Province,Tongling,3,0,0,0
2020-01-24,中国,CN,Anhui Province,Anqing,4,0,0,0
2020-01-24,中国,CN,Anhui Province,Chuzhou,2,0,0,0
2020-01-24,中国,CN,Anhui Province,Fuyang,7,0,0,0
2020-01-24,中国,CN,Anhui Province,Lu'an,2,0,0,0
2020-01-24,中国,CN,Anhui Province,Bozhou,4,0,0,0
2020-01-24,中国,CN,Anhui Province,Chizhou,1,0,0,0
2020-01-24,中国,CN,Fujian Province,,10,4,0,0
2020-01-24,中国,CN,Fujian Province,Fuzhou,5,0,0,0
2020-01-24,中国,CN,Fujian Province,Xiamen,3,2,0,0
2020-01-24,中国,CN,Fujian Province,Sanming,0,1,0,0
2020-01-24,中国,CN,Fujian Province,Quanzhou,1,0,0,0
2020-01-24,中国,CN,Fujian Province,Zhangzhou,0,1,0,0
2020-01-24,中国,CN,Fujian Province,Ningde,1,0,0,0
2020-01-24,中国,CN,Jiangxi,,18,0,0,0
2020-01-24,中国,CN,Jiangxi,Nanchang,3,0,0,0
2020-01-24,中国,CN,Jiangxi,Jingdezhen,1,0,0,0
2020-01-24,中国,CN,Jiangxi,Pingxiang,1,0,0,0
2020-01-24,中国,CN,Jiangxi,Jiujiang,2,0,0,0
2020-01-24,中国,CN,Jiangxi,Xinyu,1,0,0,0
2020-01-24,中国,CN,Jiangxi,Ganzhou,2,0,0,0
2020-01-24,中国,CN,Jiangxi,Ji'an,1,0,0,0
2020-01-24,中国,CN,Jiangxi,Yichun,1,0,0,0
2020-01-24,中国,CN,Jiangxi,Fuzhou,4,0,0,0
2020-01-24,中国,CN,Jiangxi,Shangrao,2,0,0,0
2020-01-24,中国,CN,Shandong Province,,21,11,0,0
2020-01-24,中国,CN,Shandong Province,Jinan,2,2,0,0
2020-01-24,中国,CN,Shandong Province,Qingdao,4,1,0,0
2020-01-24,中国,CN,Shandong Province,Yantai,2,0,0,0
2020-01-24,中国,CN,Shandong Province,Weifang,1,1,0,0
2020-01-24,中国,CN,Shandong Province,Jining,2,2,0,0
2020-01-24,中国,CN,Shandong Province,Weihai,3,2,0,0
2020-01-24,中国,CN,Shandong Province,sunshine,2,0,0,0
2020-01-24,中国,CN,Shandong Province,Linyi,3,1,0,0
2020-01-24,中国,CN,Shandong Province,Texas,1,0,0,0
2020-01-24,中国,CN,Shandong Province,Liaocheng,1,0,0,0
2020-01-24,中国,CN,Shandong Province,Binzhou,0,1,0,0
2020-01-24,中国,CN,Shandong Province,Heze,0,1,0,0
2020-01-24,中国,CN,Henan Province,,32,1,0,0
2020-01-24,中国,CN,Henan Province,Zhengzhou,6,0,0,0
2020-01-24,中国,CN,Henan Province,Gongyi,2,0,0,0
2020-01-24,中国,CN,Henan Province,Luoyang,1,0,0,0
2020-01-24,中国,CN,Henan Province,Pingdingshan,1,0,0,0
2020-01-24,中国,CN,Henan Province,Xinxiang,1,0,0,0
2020-01-24,中国,CN,Henan Province,Sanmenxia,1,0,0,0
2020-01-24,中国,CN,Henan Province,Nanyang,8,0,0,0
2020-01-24,中国,CN,Henan Province,Xinyang,5,0,0,0
2020-01-24,中国,CN,Henan Province,Zhoukou,4,0,0,0
2020-01-24,中国,CN,Henan Province,Zhumadian,2,0,0,0
2020-01-24,中国,CN,Hubei Province,,729,0,32,39
2020-01-24,中国,CN,Hubei Province,Wuhan,572,0,0,38
2020-01-24,中国,CN,Hubei Province,Shiyan,5,0,0,0
2020-01-24,中国,CN,Hubei Province,Yichang,1,0,0,1
2020-01-24,中国,CN,Hubei Province,Ezhou,1,0,0,0
2020-01-24,中国,CN,Hubei Province,Jingmen,21,0,0,0
2020-01-24,中国,CN,Hubei Province,Xiaogan,26,0,0,0
2020-01-24,中国,CN,Hubei Province,Jingzhou,10,0,0,0
2020-01-24,中国,CN,Hubei Province,Huanggang,64,0,0,0
2020-01-24,中国,CN,Hubei Province,Suizhou,5,0,0,0
2020-01-24,中国,CN,Hubei Province,Xiantao,10,0,0,0
2020-01-24,中国,CN,Hubei Province,Tianmen,3,0,0,0
2020-01-24,中国,CN,Hunan Province,,43,0,0,0
2020-01-24,中国,CN,Hunan Province,Changsha,8,0,0,0
2020-01-24,中国,CN,Hunan Province,Zhuzhou,1,0,0,0
2020-01-24,中国,CN,Hunan Province,Xiangtan,2,0,0,0
2020-01-24,中国,CN,Hunan Province,Hengyang,3,0,0,0
2020-01-24,中国,CN,Hunan Province,Shaoyang,2,0,0,0
2020-01-24,中国,CN,Hunan Province,Yueyang,5,0,0,0
2020-01-24,中国,CN,Hunan Province,Changde,3,0,0,0
2020-01-24,中国,CN,Hunan Province,Yiyang,4,0,0,0
2020-01-24,中国,CN,Hunan Province,Chenzhou,1,0,0,0
2020-01-24,中国,CN,Hunan Province,Yongzhou,4,0,0,0
2020-01-24,中国,CN,Hunan Province,Huaihua,5,0,0,0
2020-01-24,中国,CN,Hunan Province,Loudi,5,0,0,0
2020-01-24,中国,CN,Guangdong Province,,78,0,2,0
2020-01-24,中国,CN,Guangdong Province,Canton,14,0,0,0
2020-01-24,中国,CN,Guangdong Province,Shaoguan,3,0,0,0
2020-01-24,中国,CN,Guangdong Province,Shenzhen,20,0,2,0
2020-01-24,中国,CN,Guangdong Province,Zhuhai,10,0,0,0
2020-01-24,中国,CN,Guangdong Province,Shantou,1,0,0,0
2020-01-24,中国,CN,Guangdong Province,Foshan,9,0,0,0
2020-01-24,中国,CN,Guangdong Province,Zhanjiang,2,0,0,0
2020-01-24,中国,CN,Guangdong Province,Zhaoqing,2,0,0,0
2020-01-24,中国,CN,Guangdong Province,Huizhou,7,0,0,0
2020-01-24,中国,CN,Guangdong Province,Yangjiang,5,0,0,0
2020-01-24,中国,CN,Guangdong Province,Qingyuan,2,0,0,0
2020-01-24,中国,CN,Guangdong Province,Dongguan,1,0,0,0
2020-01-24,中国,CN,Guangdong Province,Zhongshan,2,0,0,0
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,,23,0,0,0
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Liuzhou,3,0,0,0
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Guilin,6,0,0,0
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Wuzhou,1,0,0,0
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,North Sea,6,0,0,0
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Fangchenggang,2,0,0,0
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Yulin,1,0,0,0
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Baise,1,0,0,0
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Hechi,3,0,0,0
2020-01-24,中国,CN,Hainan,,17,0,0,0
2020-01-24,中国,CN,Hainan,Seaport,3,0,0,0
2020-01-24,中国,CN,Hainan,Sanya,5,0,0,0
2020-01-24,中国,CN,Hainan,Danzhou,3,0,0,0
2020-01-24,中国,CN,Hainan,Wanning,5,0,0,0
2020-01-24,中国,CN,Chongqing,,57,0,0,0
2020-01-24,中国,CN,Sichuan Province,,28,0,0,0
2020-01-24,中国,CN,Sichuan Province,Chengdu,16,0,0,0
2020-01-24,中国,CN,Sichuan Province,Zigong,1,0,0,0
2020-01-24,中国,CN,Sichuan Province,Luzhou,1,0,0,0
2020-01-24,中国,CN,Sichuan Province,Deyang,1,0,0,0
2020-01-24,中国,CN,Sichuan Province,Mianyang,2,0,0,0
2020-01-24,中国,CN,Sichuan Province,Suining,2,0,0,0
2020-01-24,中国,CN,Sichuan Province,Neijiang,1,0,0,0
2020-01-24,中国,CN,Sichuan Province,Guang'an,2,0,0,0
2020-01-24,中国,CN,Sichuan Province,Florida,1,0,0,0
2020-01-24,中国,CN,Sichuan Province,Ya'an,1,0,0,0
2020-01-24,中国,CN,Guizhou Province,,4,0,0,0
2020-01-24,中国,CN,Guizhou Province,Guiyang,1,0,0,0
2020-01-24,中国,CN,Guizhou Province,Tongren,2,0,0,0
2020-01-24,中国,CN,Yunnan Province,,5,0,0,0
2020-01-24,中国,CN,Yunnan Province,Kunming,3,0,0,0
2020-01-24,中国,CN,Yunnan Province,Lijiang,1,0,0,0
2020-01-24,中国,CN,Shaanxi Province,,15,0,0,0
2020-01-24,中国,CN,Gansu province,,4,0,0,0
2020-01-24,中国,CN,Qinghai Province,,0,1,0,0
2020-01-24,中国,CN,Qinghai Province,Xining,0,1,0,0
2020-01-24,中国,CN,Ningxia Hui Autonomous Region,,3,1,0,0
2020-01-24,中国,CN,Ningxia Hui Autonomous Region,Yinchuan,1,0,0,0
2020-01-24,中国,CN,Ningxia Hui Autonomous Region,Guyuan,1,0,0,0
2020-01-24,中国,CN,Ningxia Hui Autonomous Region,Zhongwei,1,0,0,0
2020-01-24,中国,CN,Xinjiang Uygur Autonomous Region,,3,0,0,0
2020-01-24,中国,CN,Xinjiang Uygur Autonomous Region,Urumqi,3,0,0,0
2020-01-24,中国,CN,Taiwan,,3,0,0,0
2020-01-24,中国,CN,Hongkong,,5,0,0,0
2020-01-24,中国,CN,Macao,,2,0,0,0
2020-01-24,法国,FR,,,2,0,0,0
2020-01-24,日本,JP,,,2,0,1,0
2020-01-24,韩国,KR,,,2,0,0,0
2020-01-24,尼泊尔,NP,,,1,0,0,0
2020-01-24,新加坡,SG,,,3,0,0,0
2020-01-24,泰国,TH,,,4,0,2,0
2020-01-24,美国,US,,,2,0,0,0
2020-01-24,越南,VN,,,2,0,0,0
2020-01-25,澳大利亚,AU,,,1,0,0,0
2020-01-25,中国,CN,,,1975,2684,49,56
2020-01-25,中国,CN,Beijing,,41,0,0,0
2020-01-25,中国,CN,Tianjin,,10,0,0,0
2020-01-25,中国,CN,Hebei Province,,13,0,0,1
2020-01-25,中国,CN,Hebei Province,Shijiazhuang,5,0,0,0
2020-01-25,中国,CN,Hebei Province,Handan,2,0,0,0
2020-01-25,中国,CN,Hebei Province,Baoding,3,0,0,0
2020-01-25,中国,CN,Hebei Province,Chengde,1,0,0,0
2020-01-25,中国,CN,Hebei Province,Cangzhou,2,0,0,1
2020-01-25,中国,CN,Shanxi Province,,9,0,0,0
2020-01-25,中国,CN,Shanxi Province,Taiyuan,2,0,0,0
2020-01-25,中国,CN,Shanxi Province,Datong,1,0,0,0
2020-01-25,中国,CN,Shanxi Province,Yangquan,1,0,0,0
2020-01-25,中国,CN,Shanxi Province,Changzhi,1,0,0,0
2020-01-25,中国,CN,Shanxi Province,Jinzhong,2,0,0,0
2020-01-25,中国,CN,Shanxi Province,Yuncheng,2,0,0,0
2020-01-25,中国,CN,Inner Mongolia Autonomous Region,,7,0,0,0
2020-01-25,中国,CN,Inner Mongolia Autonomous Region,Chifeng,1,0,0,0
2020-01-25,中国,CN,Inner Mongolia Autonomous Region,Erdos,2,0,0,0
2020-01-25,中国,CN,Inner Mongolia Autonomous Region,Hulunbeier,2,0,0,0
2020-01-25,中国,CN,Liaoning Province,,16,0,0,0
2020-01-25,中国,CN,Liaoning Province,Shenyang,5,0,0,0
2020-01-25,中国,CN,Liaoning Province,Dalian,4,0,0,0
2020-01-25,中国,CN,Liaoning Province,Benxi,1,0,0,0
2020-01-25,中国,CN,Liaoning Province,Tieling,2,0,0,0
2020-01-25,中国,CN,Liaoning Province,Sunny,2,0,0,0
2020-01-25,中国,CN,Liaoning Province,Huludao,2,0,0,0
2020-01-25,中国,CN,Jilin Province,,4,0,0,0
2020-01-25,中国,CN,Jilin Province,Changchun,1,0,0,0
2020-01-25,中国,CN,Jilin Province,Jilin,2,0,0,0
2020-01-25,中国,CN,Jilin Province,Matsubara,1,0,0,0
2020-01-25,中国,CN,Heilongjiang Province,,15,17,0,1
2020-01-25,中国,CN,Heilongjiang Province,Harbin,8,0,0,0
2020-01-25,中国,CN,Heilongjiang Province,Qiqihar,1,0,0,0
2020-01-25,中国,CN,Heilongjiang Province,Daqing,3,0,0,0
2020-01-25,中国,CN,Heilongjiang Province,Mudanjiang,1,0,0,0
2020-01-25,中国,CN,Heilongjiang Province,Suihua,2,0,0,1
2020-01-25,中国,CN,Shanghai,,40,95,1,1
2020-01-25,中国,CN,Jiangsu Province,,31,0,1,0
2020-01-25,中国,CN,Jiangsu Province,Nanjing,7,0,0,0
2020-01-25,中国,CN,Jiangsu Province,Wuxi,2,0,0,0
2020-01-25,中国,CN,Jiangsu Province,Changzhou,5,0,0,0
2020-01-25,中国,CN,Jiangsu Province,Suzhou,7,0,1,0
2020-01-25,中国,CN,Jiangsu Province,Nantong,2,0,0,0
2020-01-25,中国,CN,Jiangsu Province,Lianyungang,3,0,0,0
2020-01-25,中国,CN,Jiangsu Province,Huaian,1,0,0,0
2020-01-25,中国,CN,Jiangsu Province,Yancheng,1,0,0,0
2020-01-25,中国,CN,Jiangsu Province,Yangzhou,1,0,0,0
2020-01-25,中国,CN,Jiangsu Province,Taizhou,1,0,0,0
2020-01-25,中国,CN,Jiangsu Province,Suqian,1,0,0,0
2020-01-25,中国,CN,Zhejiang Province,,104,0,1,0
2020-01-25,中国,CN,Zhejiang Province,Hangzhou,27,0,0,0
2020-01-25,中国,CN,Zhejiang Province,Ningbo,13,0,0,0
2020-01-25,中国,CN,Zhejiang Province,Wenzhou,18,0,1,0
2020-01-25,中国,CN,Zhejiang Province,Jiaxing,8,0,0,0
2020-01-25,中国,CN,Zhejiang Province,Huzhou,1,0,0,0
2020-01-25,中国,CN,Zhejiang Province,Shaoxing,5,0,0,0
2020-01-25,中国,CN,Zhejiang Province,Jinhua,3,0,0,0
2020-01-25,中国,CN,Zhejiang Province,Quzhou,3,0,0,0
2020-01-25,中国,CN,Zhejiang Province,Zhoushan,2,0,0,0
2020-01-25,中国,CN,Zhejiang Province,Taizhou,21,0,0,0
2020-01-25,中国,CN,Zhejiang Province,Lishui,3,0,0,0
2020-01-25,中国,CN,Anhui Province,,60,0,0,0
2020-01-25,中国,CN,Anhui Province,Hefei,13,0,0,0
2020-01-25,中国,CN,Anhui Province,Wuhu,3,0,0,0
2020-01-25,中国,CN,Anhui Province,Bengbu,1,0,0,0
2020-01-25,中国,CN,Anhui Province,Huainan,1,0,0,0
2020-01-25,中国,CN,Anhui Province,Ma'anshan,7,0,0,0
2020-01-25,中国,CN,Anhui Province,Huaibei,1,0,0,0
2020-01-25,中国,CN,Anhui Province,Tongling,3,0,0,0
2020-01-25,中国,CN,Anhui Province,Anqing,5,0,0,0
2020-01-25,中国,CN,Anhui Province,Huangshan,1,0,0,0
2020-01-25,中国,CN,Anhui Province,Chuzhou,2,0,0,0
2020-01-25,中国,CN,Anhui Province,Fuyang,10,0,0,0
2020-01-25,中国,CN,Anhui Province,Suzhou,2,0,0,0
2020-01-25,中国,CN,Anhui Province,Lu'an,3,0,0,0
2020-01-25,中国,CN,Anhui Province,Bozhou,6,0,0,0
2020-01-25,中国,CN,Anhui Province,Chizhou,1,0,0,0
2020-01-25,中国,CN,Anhui Province,Xuancheng,1,0,0,0
2020-01-25,中国,CN,Fujian Province,,18,20,0,0
2020-01-25,中国,CN,Fujian Province,Fuzhou,6,9,0,0
2020-01-25,中国,CN,Fujian Province,Xiamen,3,3,0,0
2020-01-25,中国,CN,Fujian Province,Sanming,1,4,0,0
2020-01-25,中国,CN,Fujian Province,Quanzhou,3,1,0,0
2020-01-25,中国,CN,Fujian Province,Zhangzhou,3,1,0,0
2020-01-25,中国,CN,Fujian Province,Ningde,2,2,0,0
2020-01-25,中国,CN,Jiangxi,,36,0,0,0
2020-01-25,中国,CN,Jiangxi,Nanchang,4,0,0,0
2020-01-25,中国,CN,Jiangxi,Jingdezhen,1,0,0,0
2020-01-25,中国,CN,Jiangxi,Pingxiang,2,0,0,0
2020-01-25,中国,CN,Jiangxi,Jiujiang,2,0,0,0
2020-01-25,中国,CN,Jiangxi,Xinyu,1,0,0,0
2020-01-25,中国,CN,Jiangxi,Ganzhou,7,0,0,0
2020-01-25,中国,CN,Jiangxi,Ji'an,2,0,0,0
2020-01-25,中国,CN,Jiangxi,Yichun,5,0,0,0
2020-01-25,中国,CN,Jiangxi,Fuzhou,6,0,0,0
2020-01-25,中国,CN,Jiangxi,Shangrao,6,0,0,0
2020-01-25,中国,CN,Shandong Province,,39,11,0,0
2020-01-25,中国,CN,Shandong Province,Jinan,3,0,0,0
2020-01-25,中国,CN,Shandong Province,Qingdao,6,4,0,0
2020-01-25,中国,CN,Shandong Province,Zibo,1,0,0,0
2020-01-25,中国,CN,Shandong Province,Yantai,2,1,0,0
2020-01-25,中国,CN,Shandong Province,Weifang,2,0,0,0
2020-01-25,中国,CN,Shandong Province,Jining,4,0,0,0
2020-01-25,中国,CN,Shandong Province,Weihai,4,3,0,0
2020-01-25,中国,CN,Shandong Province,sunshine,4,0,0,0
2020-01-25,中国,CN,Shandong Province,Linyi,7,0,0,0
2020-01-25,中国,CN,Shandong Province,Texas,3,1,0,0
2020-01-25,中国,CN,Shandong Province,Liaocheng,1,1,0,0
2020-01-25,中国,CN,Shandong Province,Binzhou,1,0,0,0
2020-01-25,中国,CN,Shandong Province,Heze,1,1,0,0
2020-01-25,中国,CN,Henan Province,,83,3,0,1
2020-01-25,中国,CN,Henan Province,Zhengzhou,20,0,0,0
2020-01-25,中国,CN,Henan Province,Luoyang,1,0,0,0
2020-01-25,中国,CN,Henan Province,Pingdingshan,2,0,0,0
2020-01-25,中国,CN,Henan Province,Anyang,3,0,0,0
2020-01-25,中国,CN,Henan Province,Xinxiang,3,0,0,0
2020-01-25,中国,CN,Henan Province,Luohe,3,0,0,0
2020-01-25,中国,CN,Henan Province,Sanmenxia,2,0,0,0
2020-01-25,中国,CN,Henan Province,Nanyang,15,0,0,1
2020-01-25,中国,CN,Henan Province,Xinyang,22,0,0,0
2020-01-25,中国,CN,Henan Province,Zhoukou,5,0,0,0
2020-01-25,中国,CN,Henan Province,Zhumadian,7,0,0,0
2020-01-25,中国,CN,Hubei Province,,1052,0,42,52
2020-01-25,中国,CN,Hubei Province,Wuhan,618,0,40,45
2020-01-25,中国,CN,Hubei Province,Yellowstone,31,0,0,1
2020-01-25,中国,CN,Hubei Province,Shiyan,20,0,0,0
2020-01-25,中国,CN,Hubei Province,Yichang,20,0,0,1
2020-01-25,中国,CN,Hubei Province,Xiangyang,2,0,0,0
2020-01-25,中国,CN,Hubei Province,Ezhou,1,0,0,0
2020-01-25,中国,CN,Hubei Province,Jingmen,38,0,0,1
2020-01-25,中国,CN,Hubei Province,Xiaogan,55,0,0,0
2020-01-25,中国,CN,Hubei Province,Jingzhou,33,0,0,2
2020-01-25,中国,CN,Hubei Province,Huanggang,122,0,2,2
2020-01-25,中国,CN,Hubei Province,Xianning,43,0,0,0
2020-01-25,中国,CN,Hubei Province,Suizhou,36,0,0,0
2020-01-25,中国,CN,Hubei Province,Xiantao,11,0,0,0
2020-01-25,中国,CN,Hubei Province,Tianmen,5,0,0,0
2020-01-25,中国,CN,Hunan Province,,69,0,0,0
2020-01-25,中国,CN,Hunan Province,Changsha,18,0,0,0
2020-01-25,中国,CN,Hunan Province,Zhuzhou,3,0,0,0
2020-01-25,中国,CN,Hunan Province,Xiangtan,3,0,0,0
2020-01-25,中国,CN,Hunan Province,Hengyang,3,0,0,0
2020-01-25,中国,CN,Hunan Province,Shaoyang,2,0,0,0
2020-01-25,中国,CN,Hunan Province,Yueyang,6,0,0,0
2020-01-25,中国,CN,Hunan Province,Changde,7,0,0,0
2020-01-25,中国,CN,Hunan Province,Yiyang,4,0,0,0
2020-01-25,中国,CN,Hunan Province,Chenzhou,3,0,0,0
2020-01-25,中国,CN,Hunan Province,Yongzhou,4,0,0,0
2020-01-25,中国,CN,Hunan Province,Huaihua,8,0,0,0
2020-01-25,中国,CN,Hunan Province,Loudi,5,0,0,0
2020-01-25,中国,CN,Guangdong Province,,98,0,2,0
2020-01-25,中国,CN,Guangdong Province,Canton,14,0,0,0
2020-01-25,中国,CN,Guangdong Province,Shaoguan,3,0,0,0
2020-01-25,中国,CN,Guangdong Province,Shenzhen,27,0,2,0
2020-01-25,中国,CN,Guangdong Province,Zhuhai,10,0,0,0
2020-01-25,中国,CN,Guangdong Province,Shantou,2,0,0,0
2020-01-25,中国,CN,Guangdong Province,Foshan,10,0,0,0
2020-01-25,中国,CN,Guangdong Province,Zhanjiang,4,0,0,0
2020-01-25,中国,CN,Guangdong Province,Zhaoqing,4,0,0,0
2020-01-25,中国,CN,Guangdong Province,Huizhou,8,0,0,0
2020-01-25,中国,CN,Guangdong Province,Yangjiang,6,0,0,0
2020-01-25,中国,CN,Guangdong Province,Qingyuan,3,0,0,0
2020-01-25,中国,CN,Guangdong Province,Dongguan,2,0,0,0
2020-01-25,中国,CN,Guangdong Province,Zhongshan,2,0,0,0
2020-01-25,中国,CN,Guangdong Province,Jieyang,3,0,0,0
2020-01-25,中国,CN,Guangxi Zhuang Autonomous Region,,33,0,0,0
2020-01-25,中国,CN,Guangxi Zhuang Autonomous Region,Nanning,1,0,0,0
2020-01-25,中国,CN,Guangxi Zhuang Autonomous Region,Liuzhou,4,0,0,0
2020-01-25,中国,CN,Guangxi Zhuang Autonomous Region,Guilin,11,0,0,0
2020-01-25,中国,CN,Guangxi Zhuang Autonomous Region,Wuzhou,2,0,0,0
2020-01-25,中国,CN,Guangxi Zhuang Autonomous Region,North Sea,7,0,0,0
2020-01-25,中国,CN,Guangxi Zhuang Autonomous Region,Fangchenggang,2,0,0,0
2020-01-25,中国,CN,Guangxi Zhuang Autonomous Region,Yulin,1,0,0,0
2020-01-25,中国,CN,Guangxi Zhuang Autonomous Region,Baise,2,0,0,0
2020-01-25,中国,CN,Guangxi Zhuang Autonomous Region,Hechi,3,0,0,0
2020-01-25,中国,CN,Hainan,,22,0,0,0
2020-01-25,中国,CN,Hainan,Seaport,3,0,0,0
2020-01-25,中国,CN,Hainan,Sanya,8,0,0,0
2020-01-25,中国,CN,Hainan,Danzhou,3,0,0,0
2020-01-25,中国,CN,Hainan,Wanning,5,0,0,0
2020-01-25,中国,CN,Chongqing,,75,0,0,0
2020-01-25,中国,CN,Sichuan Province,,44,0,0,0
2020-01-25,中国,CN,Sichuan Province,Chengdu,22,0,0,0
2020-01-25,中国,CN,Sichuan Province,Zigong,1,0,0,0
2020-01-25,中国,CN,Sichuan Province,Luzhou,2,0,0,0
2020-01-25,中国,CN,Sichuan Province,Deyang,1,0,0,0
2020-01-25,中国,CN,Sichuan Province,Mianyang,5,0,0,0
2020-01-25,中国,CN,Sichuan Province,Suining,2,0,0,0
